star_id,targettype,field,quarter,ra,dec,pm_ra,pm_dec,pm_total,gal_lat,gal_lon,start_time,end_time,umag,gmag,rmag,imag,zmag,gredmag,d51mag,jmag,hmag,kmag,kepmag,filter,npts,gkcolor,grcolor,jkcolor,reddening,extinction,eff_temp,surface_gravity,metallicity,radius,object_status,file_version,data_release,exposure,livetime,cdpp3_0,cdpp6_0,cdpp12_0,crowdsap,flfrcsap,pdcmethod,pdcvar,pdc_tot,pdc_totp,pdc_cor,pdc_corp,pdc_var,pdc_varp,pdc_noi,pdc_noip,pdc_ept,pdc_eptp
8561063,short cadence,The Kepler Field,11,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1064.11093759999994290410540997982,1098.335923300000104063656181097031,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,50250,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,31.50871697,31.50871697,,,,0.8889,0.5972,quickMap,1.0486,0.9063,39.91,0.9996,49.47,0.9950,21.43,0.7484,41.11,,
8561063,short cadence,The Kepler Field,12,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1099.398431800000025759800337255001,1125.900256399999989298521541059017,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,38910,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,24.39850516,24.39850516,,,,0.9873,0.7739,quickMap,1.0709,0.9468,75.41,0.9999,61.11,0.9929,31.91,0.8550,75.92,,
8561063,short cadence,The Kepler Field,12,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1126.615424200000006749178282916546,1153.996418299999959344859234988689,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,40200,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,25.20789939,25.20789939,,,,0.9873,0.7739,quickMap,1.1290,0.9781,82.00,1.0000,73.38,0.9803,40.54,0.9546,82.01,,
8561063,short cadence,The Kepler Field,12,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1154.89550510000003669119905680418,1182.031834500000059051671996712685,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,39840,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,24.98265246,24.98265246,,,,0.9873,0.7739,quickMap,1.1573,0.9111,55.11,1.0000,68.04,0.9682,42.05,0.7812,53.98,,
8561063,short cadence,The Kepler Field,13,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1182.726563400000031833769753575325,1214.992324399999915840453468263149,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,47370,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,29.70498628,29.70498628,,,,0.9336,0.3215,quickMap,1.0253,0.9850,92.86,1.0000,76.07,0.9983,47.77,0.9573,92.86,,
8561063,long cadence,The Kepler Field,1,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,131.5020209099999988211493473500013,164.9938957399999992503580870106816,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,1639,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,30.83378953,30.83378953,197.5,132.3,91.6,0.8755,0.3307,regularMap,0.7260,0.9651,34.34,0.8959,29.95,0.9982,9.07,0.9708,55.62,,
8561063,long cadence,The Kepler Field,2,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,169.5098446300000034625554690137506,258.4778172599999948033655527979136,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4354,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,81.90702242,81.90702242,199.3,160.1,103.7,0.9400,0.3647,multiScaleMap,0.8177,0.8765,3.30,0.9979,66.74,0.5747,1.07,0.9186,49.34,1.0000,80.14
8561063,long cadence,The Kepler Field,3,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,260.2146247200000175325840245932341,349.5059931299999789189314469695091,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4370,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,82.20475187,82.20475187,214.5,160.1,123.1,0.8624,0.4275,multiScaleMap,0.7672,0.9401,24.68,0.9998,86.16,0.9815,42.11,0.8535,59.25,0.9877,50.96
8561063,long cadence,The Kepler Field,4,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,352.3666048399999795037729199975729,442.2130540399999745204695500433445,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4397,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,82.71577863,82.71577863,174.1,125.9,87.8,1.0000,0.1042,multiScaleMap,0.8614,0.9246,19.27,0.9999,87.17,0.9326,21.42,0.8828,81.64,0.9996,70.97
8561063,long cadence,The Kepler Field,5,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,443.4799742899999728251714259386063,538.1727900199999794494942761957645,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4634,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,87.17751289,87.17751289,174.1,142.1,87.8,0.8346,0.2924,multiScaleMap,0.9374,0.9202,10.85,0.9998,83.91,0.9356,12.97,0.7729,4.97,1.0000,53.85
8561063,long cadence,The Kepler Field,6,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,539.4396905900000547262607142329216,629.3067751700000371783971786499023,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4398,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,82.73477628,82.73477628,174.1,125.9,87.8,0.9073,0.3128,multiScaleMap,1.0297,0.9532,30.76,0.9991,66.74,0.9815,20.91,0.8344,37.68,0.9772,45.99
8561063,long cadence,The Kepler Field,7,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,630.1649630900000147448736242949963,719.558536600000024918699637055397,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4375,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,82.29884546,82.29884546,219.9,158.6,108.3,0.9148,0.5913,multiScaleMap,0.9888,0.9184,9.96,0.9998,83.06,0.9471,20.15,0.7788,5.71,1.0000,53.96
8561063,long cadence,The Kepler Field,8,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,735.3532304499999554536771029233932,802.3549425400000245645060203969479,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,3279,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,61.68411589,61.68411589,222.3,160.1,115.0,1.0000,0.1041,multiScaleMap,0.6974,0.9749,82.42,0.9992,77.12,0.9654,31.52,0.9496,92.38,1.0000,55.12
8561063,long cadence,The Kepler Field,9,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,808.5055925000000343061401508748531,905.936595740000029763905331492424,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4768,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,89.69838393,89.69838393,181.7,133.0,96.8,0.9726,0.3133,multiScaleMap,0.9140,0.7106,1.32,0.9997,80.37,0.9188,15.71,0.8813,62.05,1.0000,54.31
8561063,long cadence,The Kepler Field,10,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,906.8356693099999574769753962755203,1000.278820030000019869476091116667,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4573,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,86.02702765,86.02702765,197.8,145.9,103.7,0.8769,0.3136,multiScaleMap,0.9087,0.9208,11.92,0.9999,85.87,0.9882,35.92,0.7713,5.35,0.9840,49.95
8561063,long cadence,The Kepler Field,11,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1001.198277709999956641695462167263,1098.335923269999966578325256705284,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4754,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,89.42830861,89.42830861,181.7,133.0,96.8,0.8889,0.5972,multiScaleMap,1.1851,0.9403,35.48,0.9995,75.29,0.9265,13.39,0.8898,80.91,1.0000,54.79
8561063,long cadence,The Kepler Field,12,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1099.398431809999920005793683230877,1182.031834549999985028989613056183,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4044,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,76.07519617,76.07519617,177.4,126.5,87.8,0.9873,0.7739,multiScaleMap,0.6037,0.9702,44.60,0.9994,79.97,0.9924,55.72,0.9340,82.06,1.0000,77.15
8561063,long cadence,The Kepler Field,13,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1182.726563489999989542411640286446,1273.066891559999930905178189277649,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4421,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,83.17046076,83.17046076,260.4,186.4,136.9,0.9336,0.3215,multiScaleMap,0.7747,0.9487,47.61,0.9998,81.87,0.9656,40.66,0.8905,67.80,1.0000,53.79
8561063,long cadence,The Kepler Field,14,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1274.129443649999984700116328895092,1371.332566710000037346617318689823,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4757,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,89.48858949,89.48858949,177.4,126.5,87.8,0.9226,0.5341,multiScaleMap,1.0604,0.9295,19.89,0.9988,69.52,0.9728,21.81,0.8416,40.46,1.0000,75.54
8561063,long cadence,The Kepler Field,15,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1373.478008589999944888404570519924,1471.146921400000110224937088787556,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4780,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,89.91741179,89.91741179,260.4,186.4,136.9,0.9370,0.2221,multiScaleMap,1.1585,0.8565,13.31,0.9994,82.55,0.6824,20.92,0.8314,24.53,1.0000,54.26
8561063,long cadence,The Kepler Field,16,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1472.086820219999935943633317947388,1557.969268800000008923234418034554,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4203,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,79.06638123,79.06638123,223.7,157.0,117.0,0.9831,0.7800,multiScaleMap,0.6981,0.9567,53.99,0.9984,60.05,0.9217,26.63,0.9416,88.10,1.0000,76.95
8561063,long cadence,The Kepler Field,17,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1559.21572846999993089411873370409,1591.011535800000046947388909757137,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,1556,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,29.27233056,29.27233056,284.9,207.0,146.8,0.9316,0.3109,regularMap,0.9040,0.9251,33.20,0.8475,25.09,0.9860,25.44,0.9534,53.49,,